Player,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,AST_TO_Ratio,ReboundActivity,PF_per_Min,GamesPlayed,Cluster_KMeans,Cluster_Hier,ClusterName_KMeans
Jabari Walker,10.13,1.2972972972972974,2.864864864864865,0.3271081081081081,0.1891891891891892,0.918918918918919,0.13513513513513514,0.43243243243243246,0.7027027027027027,0.19143243243243244,0.7837837837837838,2.027027027027027,2.810810810810811,0.4594594594594595,0.5135135135135135,0.13513513513513514,0.5405405405405406,1.2162162162162162,3.2162162162162162,2.6810810810810812,0.3018018018018018,2.810810810810811,0.10659390319089311,37,0,0,Role Players / Low Usage
Jacob Toppin,3.03875,0.1875,0.625,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.5625,0.6875,0.25,0.125,0.0,0.125,0.1875,0.375,0.36875,0.25,0.6875,0.07222543027724182,16,0,0,Role Players / Low Usage
Jaden Hardy,15.611794871794872,3.051282051282051,7.102564102564102,0.362,1.3076923076923077,3.3846153846153846,0.298,0.9487179487179487,1.2820512820512822,0.40805128205128205,0.1794871794871795,1.4102564102564104,1.5897435897435896,1.3846153846153846,0.5384615384615384,0.1282051282051282,1.4615384615384615,1.564102564102564,8.35897435897436,4.533333333333333,0.6406593406593406,1.5897435897435896,0.09432479168491059,39,0,0,Role Players / Low Usage
Jaden Ivey,29.934,6.333333333333333,13.766666666666667,0.46413333333333334,2.1,5.133333333333334,0.3999666666666667,2.8333333333333335,3.8666666666666667,0.6917000000000001,1.3333333333333333,2.8,4.133333333333334,3.966666666666667,0.9333333333333333,0.36666666666666664,2.966666666666667,2.2333333333333334,17.6,11.963333333333333,1.341626984126984,4.133333333333334,0.0747178061077149,30,1,1,Primary Playmakers (High Minutes)
Jaden McDaniels,31.446346153846154,4.3076923076923075,9.346153846153847,0.45676923076923076,1.2884615384615385,3.8076923076923075,0.36767307692307694,1.0769230769230769,1.3461538461538463,0.34551923076923075,1.5192307692307692,3.9615384615384617,5.480769230769231,1.7115384615384615,1.4230769230769231,0.8846153846153846,1.1346153846153846,2.923076923076923,10.98076923076923,9.242307692307692,1.0782051282051281,5.480769230769231,0.09730476351331575,52,1,1,Primary Playmakers (High Minutes)
Jaden Springer,5.421538461538462,0.46153846153846156,1.3076923076923077,0.17496153846153847,0.23076923076923078,0.7307692307692307,0.0833076923076923,0.5769230769230769,0.8076923076923077,0.23076923076923078,0.15384615384615385,0.7692307692307693,0.9230769230769231,0.38461538461538464,0.46153846153846156,0.038461538461538464,0.15384615384615385,0.6538461538461539,1.7307692307692308,1.5884615384615384,0.3269230769230769,0.9230769230769231,0.4598432639976534,26,0,0,Role Players / Low Usage
Jae'Sean Tate,11.3903125,1.46875,3.0,0.35225,0.1875,0.6875,0.0885625,0.78125,1.15625,0.30365625,0.9375,1.21875,2.15625,0.90625,0.625,0.0625,0.40625,1.84375,3.90625,3.425,0.828125,2.15625,0.18949904255950714,32,0,0,Role Players / Low Usage
Jaime Jaquez,21.580000000000002,3.1538461538461537,7.576923076923077,0.4275,0.5384615384615384,2.1153846153846154,0.2025769230769231,1.7692307692307692,2.3461538461538463,0.43653846153846154,1.2692307692307692,3.3846153846153846,4.653846153846154,2.1153846153846154,1.1153846153846154,0.11538461538461539,1.5,1.6153846153846154,8.615384615384615,6.776923076923077,0.8576923076923078,4.653846153846154,0.07549875358919599,26,1,0,Primary Playmakers (High Minutes)
Jaime Jaquez Jr.,25.212105263157895,3.5789473684210527,7.684210526315789,0.42910526315789477,0.6842105263157895,1.894736842105263,0.2508421052631579,2.4210526315789473,3.1052631578947367,0.5856842105263158,1.263157894736842,3.526315789473684,4.7894736842105265,3.526315789473684,1.0526315789473684,0.3157894736842105,1.4736842105263157,1.4736842105263157,10.263157894736842,9.663157894736841,1.7719298245614035,4.7894736842105265,0.05695682323277438,19,1,1,Primary Playmakers (High Minutes)
Jake LaRavia,20.89404255319149,2.5106382978723403,5.127659574468085,0.4731914893617021,0.851063829787234,1.9148936170212767,0.3513829787234043,1.425531914893617,2.0425531914893615,0.4337021276595745,1.425531914893617,2.9361702127659575,4.361702127659575,2.8297872340425534,0.9361702127659575,0.425531914893617,1.4680851063829787,1.9574468085106382,7.297872340425532,7.308510638297872,1.297872340425532,4.361702127659575,0.10032024179364765,47,1,0,Primary Playmakers (High Minutes)
Jakob Poeltl,30.855777777777778,6.222222222222222,10.2,0.5933333333333333,0.0,0.044444444444444446,0.0,1.711111111111111,2.6,0.4693111111111111,3.466666666666667,6.644444444444445,10.11111111111111,2.8444444444444446,1.1555555555555554,1.288888888888889,1.9333333333333333,3.311111111111111,14.155555555555555,14.360000000000001,1.2467195767195767,10.11111111111111,0.10971059820130825,45,1,1,Primary Playmakers (High Minutes)
Jalen Brunson,35.2738,9.02,18.44,0.48741999999999996,2.32,5.84,0.35841999999999996,5.72,7.04,0.7927599999999999,0.44,2.46,2.9,7.52,0.96,0.08,2.42,2.18,26.08,20.285999999999998,2.753619047619048,2.9,0.06332069216413587,50,1,1,Primary Playmakers (High Minutes)
Jalen Duren,25.60877551020408,4.489795918367347,6.428571428571429,0.6824489795918367,0.0,0.0,0.0,1.7551020408163265,2.6122448979591835,0.5342653061224489,3.5714285714285716,6.469387755102041,10.040816326530612,2.36734693877551,0.6530612244897959,1.163265306122449,1.9183673469387754,3.2653061224489797,10.73469387755102,12.028571428571428,0.9537414965986395,10.040816326530612,0.13740710135512701,49,1,1,Primary Playmakers (High Minutes)
Jalen Green,33.20058823529412,7.529411764705882,17.627450980392158,0.41927450980392156,2.843137254901961,8.117647058823529,0.3192156862745098,3.549019607843137,4.117647058823529,0.7635490196078432,0.5686274509803921,3.784313725490196,4.352941176470588,2.9215686274509802,0.8823529411764706,0.3137254901960784,2.5294117647058822,1.6470588235294117,21.45098039215686,13.388235294117646,1.0199346405228757,4.352941176470588,0.049872664952120754,51,1,1,Primary Playmakers (High Minutes)
Jalen Johnson,35.67166666666667,7.527777777777778,15.055555555555555,0.49822222222222223,1.2222222222222223,3.9166666666666665,0.2916944444444444,2.611111111111111,3.5,0.6223055555555556,1.7222222222222223,8.25,9.972222222222221,5.027777777777778,1.5555555555555556,1.0,2.9444444444444446,1.8611111111111112,18.88888888888889,16.772222222222222,1.480357142857143,9.972222222222221,0.055420412293416196,36,1,1,Primary Playmakers (High Minutes)
Jalen Pickett,9.424090909090909,1.0909090909090908,2.5,0.4112272727272728,0.5,1.2727272727272727,0.25945454545454544,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.8181818181818182,1.0,1.6818181818181819,0.22727272727272727,0.09090909090909091,0.36363636363636365,0.5909090909090909,2.727272727272727,2.6545454545454543,1.0606060606060606,1.0,0.04664634196908665,22,0,0,Role Players / Low Usage
Jalen Smith,15.33468085106383,3.021276595744681,6.361702127659575,0.4652978723404255,1.2127659574468086,3.4680851063829787,0.3240851063829787,1.1914893617021276,1.425531914893617,0.43029787234042555,1.425531914893617,4.191489361702128,5.617021276595745,0.9148936170212766,0.2553191489361702,0.7446808510638298,0.5957446808510638,1.5319148936170213,8.446808510638299,7.572340425531914,0.6737588652482269,5.617021276595745,0.10197344721210509,47,0,0,Role Players / Low Usage
Jalen Suggs,28.63942857142857,5.628571428571429,13.742857142857142,0.4074285714285714,2.1714285714285713,6.914285714285715,0.3052285714285714,2.7714285714285714,3.142857142857143,0.644,0.6571428571428571,3.3714285714285714,4.0285714285714285,3.6857142857142855,1.457142857142857,0.9428571428571428,2.914285714285714,2.8,16.2,10.817142857142859,1.098095238095238,4.0285714285714285,0.10557675731499587,35,1,1,Primary Playmakers (High Minutes)
Jalen Williams,32.681666666666665,8.125,17.166666666666668,0.47722916666666665,1.6875,4.895833333333333,0.3106875,3.0833333333333335,3.9583333333333335,0.6941041666666666,0.8125,4.666666666666667,5.479166666666667,5.083333333333333,1.7708333333333333,0.7708333333333334,2.2291666666666665,2.4375,21.020833333333332,16.537499999999998,2.1060515873015873,5.479166666666667,0.07396927457425408,48,1,1,Primary Playmakers (High Minutes)
Jalen Wilson,27.393725490196076,3.235294117647059,8.196078431372548,0.41613725490196074,1.392156862745098,4.450980392156863,0.3230980392156863,1.607843137254902,1.9607843137254901,0.4895686274509804,1.0980392156862746,2.372549019607843,3.4705882352941178,1.9019607843137254,0.5490196078431373,0.0392156862745098,1.1372549019607843,2.176470588235294,9.470588235294118,6.2666666666666675,1.0441176470588236,3.4705882352941178,0.08560837919015053,51,0,1,Role Players / Low Usage
Jamal Cain,12.5955,1.3,3.15,0.3302,0.5,1.75,0.205,0.6,0.9,0.2875,0.85,1.55,2.4,0.55,0.45,0.35,0.45,1.2,3.7,3.105,0.375,2.4,0.11135002346463434,20,0,0,Role Players / Low Usage
Jamal Murray,35.98,7.533333333333333,16.31111111111111,0.45480000000000004,1.9777777777777779,5.533333333333333,0.3380888888888889,3.111111111111111,3.5555555555555554,0.8187333333333334,0.6,3.422222222222222,4.022222222222222,6.111111111111111,1.4222222222222223,0.5555555555555556,2.1777777777777776,1.8222222222222222,20.155555555555555,16.202222222222222,2.652222222222222,4.022222222222222,0.04997674096835255,45,1,1,Primary Playmakers (High Minutes)
Jamal Shead,17.16717391304348,2.260869565217391,5.391304347826087,0.423804347826087,0.8260869565217391,2.347826086956522,0.3293478260869565,0.5217391304347826,0.717391304347826,0.2391304347826087,0.2608695652173913,0.9130434782608695,1.173913043478261,3.5869565217391304,0.5652173913043478,0.10869565217391304,1.4565217391304348,1.8695652173913044,5.869565217391305,4.326086956521739,1.7074275362318843,1.173913043478261,0.11536660200234604,46,0,1,Role Players / Low Usage
James Harden,33.888125,6.229166666666667,15.770833333333334,0.3939375,2.7916666666666665,8.125,0.3383333333333334,6.0625,6.791666666666667,0.8604375000000001,0.6041666666666666,5.145833333333333,5.75,8.416666666666666,1.4583333333333333,0.6041666666666666,4.5,2.125,21.3125,16.8625,1.9388310185185185,5.75,0.06088908127325662,48,1,1,Primary Playmakers (High Minutes)
James Johnson,3.191,0.4,0.9,0.21669999999999998,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.5,0.5,0.4,0.0,0.2,0.4,0.4,0.8,0.30000000000000004,0.2333333333333333,0.5,0.10606974661085038,10,0,0,Role Players / Low Usage
Jamison Battle,12.69111111111111,1.9444444444444444,4.138888888888889,0.4063888888888889,1.3333333333333333,3.111111111111111,0.3421388888888889,0.3333333333333333,0.3888888888888889,0.18055555555555555,0.5555555555555556,1.2777777777777777,1.8333333333333333,0.8888888888888888,0.1388888888888889,0.1111111111111111,0.3333333333333333,1.1111111111111112,5.555555555555555,4.247222222222223,0.712962962962963,1.8333333333333333,0.07869525948851382,36,0,0,Role Players / Low Usage
Jarace Walker,16.725416666666668,2.2708333333333335,4.833333333333333,0.47841666666666666,0.9375,2.4791666666666665,0.299375,0.7291666666666666,1.1666666666666667,0.23783333333333334,0.375,2.8541666666666665,3.2291666666666665,1.4583333333333333,0.8958333333333334,0.4166666666666667,1.1041666666666667,1.7083333333333333,6.208333333333333,5.097916666666666,0.8368055555555555,3.2291666666666665,0.1273180280799485,48,0,0,Role Players / Low Usage
Jared Butler,11.3109375,2.65625,5.5,0.45934375,0.46875,1.28125,0.2109375,1.09375,1.40625,0.49271875,0.4375,0.84375,1.28125,2.5625,0.375,0.15625,0.90625,1.25,6.875,5.39375,1.5338541666666667,1.28125,0.10084531474616862,32,0,0,Role Players / Low Usage
Jared McCain,25.729565217391304,5.478260869565218,11.91304347826087,0.44130434782608696,2.217391304347826,5.782608695652174,0.3279565217391304,2.130434782608696,2.4347826086956523,0.5253478260869565,0.5652173913043478,1.8695652173913044,2.4347826086956523,2.608695652173913,0.6521739130434783,0.0,1.608695652173913,1.608695652173913,15.304347826086957,10.217391304347826,1.1992753623188406,2.4347826086956523,0.05511469431713099,23,0,1,Role Players / Low Usage
Jaren Jackson,28.181935483870966,7.741935483870968,15.741935483870968,0.4993225806451613,1.7741935483870968,5.096774193548387,0.36448387096774193,4.354838709677419,5.32258064516129,0.7906774193548387,1.3870967741935485,4.548387096774194,5.935483870967742,1.7741935483870968,1.4516129032258065,1.7096774193548387,2.096774193548387,3.225806451612903,21.612903225806452,16.14193548387097,0.7518817204301075,5.935483870967742,0.1171492954331199,31,1,1,Primary Playmakers (High Minutes)
Jaren Jackson Jr.,32.111111111111114,9.666666666666666,19.0,0.5185,2.388888888888889,5.944444444444445,0.37844444444444447,4.833333333333333,6.555555555555555,0.7367777777777778,1.5555555555555556,4.833333333333333,6.388888888888889,2.9444444444444446,1.0,1.4444444444444444,2.3333333333333335,3.5555555555555554,26.555555555555557,19.288888888888888,1.025925925925926,6.388888888888889,0.11153665885363966,18,1,1,Primary Playmakers (High Minutes)
Jarrett Allen,28.927500000000002,5.538461538461538,7.9423076923076925,0.6956923076923077,0.0,0.038461538461538464,0.0,2.5384615384615383,3.4038461538461537,0.6366153846153846,2.6538461538461537,7.634615384615385,10.288461538461538,2.019230769230769,0.9230769230769231,0.9615384615384616,1.1538461538461537,1.4615384615384615,13.615384615384615,15.34423076923077,1.1913461538461538,10.288461538461538,0.052040216777562716,52,1,1,Primary Playmakers (High Minutes)
Javonte Green,22.123478260869565,2.0217391304347827,4.543478260869565,0.4348260869565217,0.782608695652174,2.108695652173913,0.3427391304347826,1.0869565217391304,1.434782608695652,0.4432826086956521,1.065217391304348,2.5217391304347827,3.5869565217391304,0.9130434782608695,1.065217391304348,0.6304347826086957,0.5869565217391305,1.4782608695652173,5.913043478260869,5.871739130434783,0.7318840579710144,3.5869565217391304,0.07152947042850517,46,0,0,Role Players / Low Usage
Jaxson Hayes,17.397142857142857,2.1785714285714284,3.2857142857142856,0.6492857142857142,0.0,0.07142857142857142,0.0,1.1785714285714286,1.5714285714285714,0.48810714285714285,1.3214285714285714,2.7142857142857144,4.035714285714286,0.9642857142857143,0.5357142857142857,0.9285714285714286,0.7142857142857143,2.142857142857143,5.535714285714286,5.978571428571429,0.630952380952381,4.035714285714286,0.12696496388495393,28,0,1,Role Players / Low Usage
Jay Huff,12.912272727272727,2.727272727272727,5.204545454545454,0.4549772727272727,1.4545454545454546,3.4545454545454546,0.3387045454545455,0.8409090909090909,1.0909090909090908,0.31438636363636363,0.5227272727272727,1.7045454545454546,2.227272727272727,0.6590909090909091,0.25,0.9090909090909091,0.6363636363636364,1.4090909090909092,7.75,6.122727272727272,0.3901515151515152,2.227272727272727,0.09441748630400665,44,0,0,Role Players / Low Usage
Jaylen Brown,35.37688888888889,8.6,18.6,0.46615555555555555,1.9777777777777779,6.044444444444444,0.3291777777777778,4.0,5.377777777777778,0.6803333333333333,1.4444444444444444,4.644444444444445,6.088888888888889,4.777777777777778,1.1777777777777778,0.26666666666666666,2.6222222222222222,2.6,23.177777777777777,16.497777777777777,1.6415343915343916,6.088888888888889,0.07301749459668408,45,1,1,Primary Playmakers (High Minutes)
Jaylen Clark,11.576,1.6,3.4,0.34,0.8,1.7,0.275,0.8,1.0,0.325,0.9,0.6,1.5,0.5,0.3,0.1,0.1,1.6,4.8,3.7700000000000005,0.5,1.5,0.11611629913666707,10,0,0,Role Players / Low Usage
Jaylen Wells,26.100392156862743,4.0,9.0,0.4370980392156863,1.8627450980392157,4.9411764705882355,0.3469607843137255,1.4509803921568627,1.7254901960784315,0.5073725490196078,1.0392156862745099,2.1372549019607843,3.176470588235294,1.7254901960784315,0.5882352941176471,0.11764705882352941,0.9607843137254902,1.8431372549019607,11.313725490196079,8.052941176470588,1.115359477124183,3.176470588235294,0.07384191261427923,51,0,1,Role Players / Low Usage
Jaylin Williams,17.078695652173913,2.130434782608696,5.434782608695652,0.434304347826087,1.173913043478261,3.739130434782609,0.3747391304347826,0.43478260869565216,0.43478260869565216,0.21739130434782608,1.391304347826087,4.260869565217392,5.6521739130434785,2.4347826086956523,0.43478260869565216,0.6956521739130435,0.7391304347826086,1.7826086956521738,5.869565217391305,6.343478260869565,1.6376811594202898,5.6521739130434785,0.1102880844912177,23,1,0,Primary Playmakers (High Minutes)
Jaylon Tyson,9.407878787878786,1.121212121212121,2.5757575757575757,0.2797272727272727,0.3333333333333333,1.0303030303030303,0.19696969696969696,0.42424242424242425,0.5454545454545454,0.21212121212121213,0.7878787878787878,1.393939393939394,2.1818181818181817,0.9090909090909091,0.24242424242424243,0.06060606060606061,0.42424242424242425,1.0606060606060606,3.0,2.639393939393939,0.6313131313131313,2.1818181818181817,0.10727169268918316,33,0,0,Role Players / Low Usage
Jayson Tatum,36.3165306122449,8.918367346938776,19.755102040816325,0.449,3.5510204081632653,9.959183673469388,0.3586734693877551,5.163265306122449,6.448979591836735,0.8064081632653062,0.6122448979591837,8.040816326530612,8.653061224489797,5.653061224489796,1.2244897959183674,0.5306122448979592,2.857142857142857,2.204081632653061,26.551020408163264,20.430612244897958,1.7712989957887917,8.653061224489797,0.06012306119969205,49,1,1,Primary Playmakers (High Minutes)
